"date";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"09.09.2017 15:00";"17.9";"756.8";"759.1";"-1.5";"95";"Wind blowing from the north";"4";"";"";"100%.";"Thunderstorm, slight or moderate, without hail, but with rain and/or snow at time of observation. ";"Thunderstorm(s) with or without precipitation.";"Rain.";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"100%.";"300-600";"";"";"8.0";"17.1";"2.0";"6";"";"";"";"";
"09.09.2017 12:00";"17.8";"758.3";"760.6";"-0.2";"96";"Wind blowing from the north-east";"2";"";"";"100%.";"State of sky on the whole unchanged. ";"Thunderstorm(s) with or without precipitation.";"Rain.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"40%.";"300-600";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"17.1";"";"";"";"";"";"";
"09.09.2017 09:00";"16.8";"758.5";"760.7";"1.1";"96";"Wind blowing from the east";"3";"";"";"100%.";"Thunderstorm, slight or moderate, without hail, but with rain and/or snow at time of observation. ";"Thunderstorm(s) with or without precipitation.";"Rain.";"15.2";"16.9";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"100%.";"300-600";"";"";"8.0";"16.1";"48.0";"6";"Surface of ground wet (standing water in small or large pools on surface).";"15.0";"";"";
"09.09.2017 06:00";"16.8";"757.4";"759.7";"-0.6";"94";"Wind blowing from the north-east";"4";"";"";"100%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"15.8";"";"";"";"";"";"";
"09.09.2017 03:00";"16.6";"758.0";"760.3";"-0.6";"94";"Wind blowing from the north-east";"3";"";"";"100%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"15.6";"";"";"";"";"";"";
"09.09.2017 00:00";"15.9";"758.6";"760.9";"-0.2";"94";"Wind blowing from the north-east";"2";"";"";"100%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"15.0";"";"";"";"";"";"";
"08.09.2017 21:00";"15.3";"758.8";"761.0";"0.8";"93";"Wind blowing from the east";"6";"";"";"100%.";" ";"";"";"11.8";"16.4";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"14.1";"";"";"";"";"";"";
"08.09.2017 18:00";"15.7";"758.0";"760.3";"-0.3";"87";"Wind blowing from the east";"3";"";"";"100%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"13.6";"";"";"";"";"";"";
"08.09.2017 15:00";"15.8";"758.3";"760.6";"-1.4";"86";"Wind blowing from the north-east";"3";"";"";"100%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"13.5";"";"";"";"";"";"";
"08.09.2017 12:00";"15.0";"759.7";"762.0";"-0.6";"85";"Wind blowing from the north-east";"3";"";"";"100%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"12.5";"";"";"";"";"";"";
"08.09.2017 09:00";"11.8";"760.3";"762.4";"1.2";"92";"Wind blowing from the east";"3";"";"";"100%.";"Mist. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"11.4";"15.9";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"9.0";"10.5";"";"";"Dry (without cracks, no appreciable amount of dust or loose sand)";"11.0";"";"";
"08.09.2017 06:00";"12.5";"759.1";"761.4";"-0.6";"91";"Wind blowing from the east";"2";"";"";"100%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"11.0";"";"";"";"";"";"";
"08.09.2017 03:00";"14.6";"759.7";"761.9";"0.0";"88";"Wind blowing from the east";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"12.6";"";"";"";"";"";"";
"08.09.2017 00:00";"14.8";"759.7";"761.8";"-0.1";"87";"Wind blowing from the north-east";"1";"";"";"60%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"12.6";"";"";"";"";"";"";
"07.09.2017 21:00";"15.6";"759.8";"762.1";"0.6";"87";"Wind blowing from the north-east";"2";"";"";"50%.";" ";"";"";"13.3";"21.1";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"13.5";"";"";"";"";"";"";
"07.09.2017 18:00";"17.8";"759.2";"761.5";"-0.6";"75";"Wind blowing from the east";"2";"";"";"20–30%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"10%  or less, but not 0";"300-600";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"13.2";"";"";"";"";"";"";
"07.09.2017 15:00";"20.5";"759.8";"762.1";"-2.1";"56";"Wind blowing from the east";"4";"";"";"60%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus castellanus or floccus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"11.4";"";"";"";"";"";"";
"07.09.2017 12:00";"18.0";"761.9";"764.2";"-0.5";"57";"Wind blowing from the south-east";"4";"";"";"90  or more, but not 100%";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"90  or more, but not 100%";"2500 or more, or no clouds.";"Altocumulus castellanus or floccus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"9.3";"";"";"";"";"";"";
"07.09.2017 09:00";"13.3";"762.4";"764.6";"0.9";"81";"Wind blowing from the east";"2";"";"";"90  or more, but not 100%";" ";"";"";"10.3";"14.7";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"90  or more, but not 100%";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"10.0";"";"";"Surface of ground moist.";"9.0";"";"";
"07.09.2017 06:00";"10.7";"761.5";"763.6";"-0.6";"95";"Wind blowing from the south-east";"1";"";"";"50%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"10%  or less, but not 0";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrostratus not progressively invading the sky and not entirely covering it.";"10.0";"9.9";"";"";"";"";"";"";
"07.09.2017 03:00";"12.8";"762.1";"764.3";"-0.3";"84";"Wind blowing from the south";"2";"";"";"40%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"10.1";"";"";"";"";"";"";
"07.09.2017 00:00";"13.7";"762.4";"764.5";"0.3";"80";"Wind blowing from the north-east";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrostratus not progressively invading the sky and not entirely covering it.";"10.0";"10.3";"";"";"";"";"";"";
"06.09.2017 21:00";"13.9";"762.1";"764.4";"0.6";"77";"Wind blowing from the east";"1";"";"";"90  or more, but not 100%";" ";"";"";"13.5";"17.6";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"9.9";"";"";"";"";"";"";
"06.09.2017 18:00";"16.6";"761.5";"763.6";"-0.9";"61";"Wind blowing from the north-east";"3";"";"";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"8.9";"";"";"";"";"";"";
"06.09.2017 15:00";"16.4";"762.4";"764.5";"-1.6";"65";"Wind blowing from the north";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"40%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"9.8";"";"";"";"";"";"";
"06.09.2017 12:00";"16.2";"764.0";"766.3";"0.0";"67";"Wind blowing from the north";"3";"";"";"90  or more, but not 100%";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"10.0";"";"";"";"";"";"";
"06.09.2017 09:00";"13.5";"764.0";"766.3";"-0.2";"77";"Wind blowing from the north";"4";"";"";"60%.";" ";"";"";"11.9";"13.5";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"9.6";"";"";"Dry (without cracks, no appreciable amount of dust or loose sand)";"10.0";"";"";
"06.09.2017 06:00";"12.5";"764.2";"766.3";"-0.6";"77";"Wind blowing from the north-east";"3";"";"";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"8.5";"";"";"";"";"";"";
"06.09.2017 03:00";"12.3";"764.8";"767.0";"-0.9";"77";"Wind blowing from the north";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"8.3";"";"";"";"";"";"";
"06.09.2017 00:00";"12.9";"765.7";"767.8";"0.2";"61";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"5.5";"";"";"";"";"";"";
"05.09.2017 21:00";"13.3";"765.5";"767.8";"-0.5";"54";"Wind blowing from the north-east";"3";"";"";"no clouds";" ";"";"";"10.8";"17.2";"";"";"";"";"";"10.0";"4.2";"";"";"";"";"";"";
"05.09.2017 18:00";"14.4";"766.0";"768.2";"-0.3";"39";"Wind blowing from the north";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"0.4";"";"";"";"";"";"";
"05.09.2017 15:00";"16.2";"766.3";"768.7";"-1.8";"41";"Wind blowing from the north";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"2.9";"";"";"";"";"";"";
"05.09.2017 12:00";"16.3";"768.1";"770.3";"-0.6";"38";"Wind blowing from the east";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"1.8";"";"";"";"";"";"";
"05.09.2017 09:00";"10.8";"768.7";"771.1";"0.6";"64";"Wind blowing from the south-east";"2";"";"";"no clouds";" ";"";"";"5.9";"13.2";"";"";"";"";"";"10.0";"4.1";"";"";"Dry (without cracks, no appreciable amount of dust or loose sand)";"5.0";"";"";
"05.09.2017 06:00";"7.3";"768.1";"770.4";"0.6";"86";"Wind blowing from the south-east";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"5.1";"";"";"";"";"";"";
"05.09.2017 03:00";"9.5";"767.5";"769.8";"-0.3";"75";"Wind blowing from the south-east";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"5.3";"";"";"";"";"";"";
"05.09.2017 00:00";"10.9";"767.8";"770.0";"1.2";"79";"Wind blowing from the south-east";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"7.4";"";"";"";"";"";"";
"04.09.2017 21:00";"13.1";"766.6";"768.8";"2.3";"74";"Wind blowing from the south-east";"4";"";"";"70 – 80%.";" ";"";"";"11.0";"16.8";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"8.5";"";"";"";"";"";"";
"04.09.2017 18:00";"14.6";"764.3";"766.6";"0.4";"66";"Wind blowing from the south-east";"3";"";"";"90  or more, but not 100%";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"8.3";"";"";"";"";"";"";
"04.09.2017 15:00";"16.6";"763.9";"766.1";"0.0";"59";"Wind blowing from the east";"5";"";"";"70 – 80%.";" ";"";"";"";"";"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.";"70 – 80%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"8.5";"";"";"";"";"";"";
"04.09.2017 12:00";"15.2";"763.9";"766.2";"1.2";"61";"Wind blowing from the south-east";"4";"";"";"20–30%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"10%  or less, but not 0";"300-600";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"7.7";"";"";"";"";"";"";
"04.09.2017 09:00";"11.0";"762.7";"765.0";"2.1";"85";"Wind blowing from the south-east";"6";"";"";"100%.";"State of sky on the whole unchanged. ";"Thunderstorm(s) with or without precipitation.";"Rain.";"10.2";"13.1";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"8.6";"3.0";"6";"Surface of ground moist.";"10.0";"";"";
"04.09.2017 06:00";"11.2";"760.6";"762.9";"2.3";"97";"Wind blowing from the south-east";"5";"";"";"100%.";"Rain, not freezing, intermittent, slight at time of observation. ";"Thunderstorm(s) with or without precipitation.";"Rain.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"8.0";"10.8";"";"";"";"";"";"";
"04.09.2017 03:00";"11.6";"758.3";"760.6";"-0.8";"97";"Wind blowing from the south-east";"2";"";"";"100%.";"Drizzle, not freezing, intermittent, moderate at time of observation. ";"Drizzle.";"Drizzle.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"9.0";"11.2";"0.2";"6";"";"";"";"";
"04.09.2017 00:00";"12.8";"759.1";"761.4";"1.5";"96";"Wind blowing from the south-east";"6";"";"";"100%.";"Drizzle (not freezing) or snow grains not falling as shower(s). ";"Drizzle.";"Drizzle.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"12.1";"";"";"";"";"";"";
"03.09.2017 21:00";"13.1";"757.6";"759.9";"2.4";"94";"Wind blowing from the south";"4";"";"";"100%.";"Drizzle (not freezing) or snow grains not falling as shower(s). ";"Drizzle.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"13.0";"21.4";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"12.2";"0.3";"6";"";"";"";"";
"03.09.2017 18:00";"14.0";"755.2";"757.4";"1.2";"97";"Wind blowing from the south";"4";"";"";"100%.";"Drizzle (not freezing) or snow grains not falling as shower(s). ";"Drizzle.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"13.5";"";"";"";"";"";"";
"03.09.2017 15:00";"17.4";"754.0";"756.3";"-1.0";"98";"Wind blowing from the south";"3";"";"";"100%.";"Thunderstorm (with or without precipitation). ";"Thunderstorm(s) with or without precipitation.";"Rain.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"50%.";"300-600";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"17.1";"5.0";"6";"";"";"";"";
"03.09.2017 12:00";"21.0";"755.0";"757.3";"-0.5";"89";"Wind blowing from the north-east";"2";"";"";"100%.";"State of sky on the whole unchanged. ";"Thunderstorm(s) with or without precipitation.";"Rain.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"19.1";"";"";"";"";"";"";
"03.09.2017 09:00";"16.6";"755.5";"757.8";"0.6";"98";"Wind blowing from the east";"1";"";"";"100%.";"Thunderstorm, slight or moderate, without hail, but with rain and/or snow at time of observation. ";"Thunderstorm(s) with or without precipitation.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"16.4";"19.5";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"60%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"6.0";"16.3";"2.0";"6";"Surface of ground moist.";"16.0";"";"";
